position,test_season,metric,model,decile,n,mean_prediction,mean_actual,bias
QB,2022,PPG,V972,1,6,3.508175344881151,6.783159340659341,-3.2749839957781903
QB,2022,PPG,V972,2,5,5.974607081216332,4.213809523809524,1.760797557406808
QB,2022,PPG,V972,3,5,7.845139917446536,8.070035294117647,-0.22489537667111037
QB,2022,PPG,V972,4,6,10.177382007986393,12.11862619406737,-1.9412441860809757
QB,2022,PPG,V972,5,5,11.855569151486955,8.144933333333332,3.710635818153623
QB,2022,PPG,V972,6,5,13.546488647347303,12.22706666666667,1.3194219806806338
QB,2022,PPG,V972,7,6,15.006483097652671,13.173981481481482,1.8325016161711893
QB,2022,PPG,V972,8,5,16.358635843584434,14.820351820728295,1.5382840228561392
QB,2022,PPG,V972,9,5,17.443302782171287,17.77041568627451,-0.3271129041032239
QB,2022,PPG,V972,10,6,19.89329245342702,20.727444667260844,-0.8341522138338249
QB,2022,PPG,M9,1,6,3.740271895434553,7.029826007326008,-3.289554111891455
QB,2022,PPG,M9,2,5,5.918922134469251,2.166666666666667,3.752255467802584
QB,2022,PPG,M9,3,5,8.480579081921002,7.256142857142857,1.2244362247781453
QB,2022,PPG,M9,4,6,11.36921582406318,12.051918300653595,-0.6827024765904142
QB,2022,PPG,M9,5,5,12.7583816770055,13.346854901960786,-0.5884732249552851
QB,2022,PPG,M9,6,5,13.5929762808156,10.555648351648353,3.0373279291672475
QB,2022,PPG,M9,7,6,14.154759354088315,12.849592592592593,1.3051667614957214
QB,2022,PPG,M9,8,5,15.974632976611408,14.014270588235295,1.9603623883761134
QB,2022,PPG,M9,9,5,17.834202893101352,19.004095098039215,-1.169892204937863
QB,2022,PPG,M9,10,6,20.8525870445464,19.957653000594178,0.8949340439522224
QB,2022,SEASON,V972,1,6,20.44371461750032,51.59,-31.146285382499684
QB,2022,SEASON,V972,2,5,33.09033114378908,29.256,3.834331143789079
QB,2022,SEASON,V972,3,5,47.352738165061474,71.59199999999998,-24.23926183493851
QB,2022,SEASON,V972,4,6,71.58095846016651,67.1,4.480958460166519
